matchweek,session_id,session_type,player_id,position,played_match,duration_min,total_distance_m,high_speed_running_m,sleep_hours,prev_load,rpe_load
4,MC04_05_TR05,Field,P15,MID,0,77,5501,368.0,4.5,292.0,385
4,MC04_05_TR05,Field,P16,FWD,0,69,5583,888.0,6.9,234.0,276
4,MC04_05_TR05,Field,P17,FWD,0,84,4791,702.0,4.5,61.0,336
4,MC04_05_TR05,Field,P18,DEF,0,63,4542,516.0,6.91,344.0,189
4,MC04_05_TR05,Field,P19,MID,0,75,5702,767.0,6.03,344.0,300
4,MC04_05_TR05,Field,P20,DEF,0,87,4598,712.0,5.44,255.0,435
4,MC04_05_TR05,Field,P21,MID,0,63,7333,550.0,6.62,213.0,315
4,MC04_05_TR05,Field,P22,FWD,0,59,5449,678.0,5.89,207.0,295
4,MC04_05_TR05,Field,P23,DEF,0,69,7559,626.0,6.56,280.0,276
4,MC04_06_TR06,Gym,P01,GK,0,43,1382,110.0,6.74,183.0,172
4,MC04_06_TR06,Gym,P02,DEF,0,48,1048,36.0,7.24,312.0,144
4,MC04_06_TR06,Gym,P03,DEF,0,44,2445,36.0,7.76,150.0,132
4,MC04_06_TR06,Gym,P04,DEF,0,62,2322,90.0,7.37,220.0,124
4,MC04_06_TR06,Gym,P05,DEF,0,58,2358,6.0,5.95,340.0,116
4,MC04_06_TR06,Gym,P06,MID,0,50,1869,97.0,4.5,234.0,150
4,MC04_06_TR06,Gym,P07,FWD,0,49,1119,63.0,,275.0,98
4,MC04_06_TR06,Gym,P08,MID,0,53,2276,119.0,6.68,177.0,159
4,MC04_06_TR06,Gym,P09,FWD,0,36,1103,74.0,6.21,288.0,108
4,MC04_06_TR06,Gym,P10,MID,0,58,1682,7.0,6.0,177.0,174
4,MC04_06_TR06,Gym,P11,FWD,0,48,1695,41.0,6.86,174.0,144
4,MC04_06_TR06,Gym,P12,DEF,0,59,1605,5.0,6.38,144.0,59
4,MC04_06_TR06,Gym,P13,GK,0,43,1906,17.0,7.82,350.0,129
4,MC04_06_TR06,Gym,P14,MID,0,42,1422,55.0,5.32,300.0,126
4,MC04_06_TR06,Gym,P15,MID,0,38,1337,85.0,5.44,385.0,190
4,MC04_06_TR06,Gym,P16,FWD,0,47,2156,12.0,7.34,276.0,141
4,MC04_06_TR06,Gym,P17,FWD,0,41,2295,45.0,6.19,336.0,123
4,MC04_06_TR06,Gym,P18,DEF,0,44,2506,123.0,7.23,189.0,88
4,MC04_06_TR06,Gym,P19,MID,0,40,1460,62.0,7.73,300.0,80
4,MC04_06_TR06,Gym,P20,DEF,0,55,2163,59.0,6.93,435.0,110
4,MC04_06_TR06,Gym,P21,MID,0,60,1837,,4.5,315.0,240
4,MC04_06_TR06,Gym,P22,FWD,0,52,2421,68.0,7.57,295.0,52
4,MC04_06_TR06,Gym,P23,DEF,0,55,1363,68.0,5.97,276.0,275
4,MC04_07_TR07,Field,P01,GK,0,56,4300,,7.86,172.0,112
4,MC04_07_TR07,Field,P02,DEF,0,60,5858,345.0,7.03,144.0,180
4,MC04_07_TR07,Field,P03,DEF,0,76,4372,413.0,6.23,132.0,76
4,MC04_07_TR07,Field,P04,DEF,0,78,4234,826.0,6.87,124.0,234
4,MC04_07_TR07,Field,P05,DEF,0,54,6807,979.0,6.22,116.0,162
4,MC04_07_TR07,Field,P06,MID,0,72,7119,830.0,5.79,150.0,216
4,MC04_07_TR07,Field,P07,FWD,0,52,5566,540.0,4.5,98.0,208
4,MC04_07_TR07,Field,P08,MID,0,65,5709,419.0,4.5,159.0,195
4,MC04_07_TR07,Field,P09,FWD,0,56,5024,828.0,6.51,108.0,168
4,MC04_07_TR07,Field,P10,MID,0,61,6116,655.0,5.99,174.0,244
4,MC04_07_TR07,Field,P11,FWD,0,70,6447,442.0,5.82,144.0,35
4,MC04_07_TR07,Field,P12,DEF,0,71,6639,374.0,5.42,59.0,284
4,MC04_07_TR07,Field,P13,GK,0,71,6184,636.0,5.84,129.0,213
4,MC04_07_TR07,Field,P14,MID,0,72,4656,466.0,8.04,126.0,72
4,MC04_07_TR07,Field,P15,MID,0,56,5356,910.0,7.16,190.0,112
4,MC04_07_TR07,Field,P16,FWD,0,69,6838,957.0,7.07,141.0,138
4,MC04_07_TR07,Field,P17,FWD,0,60,5275,549.0,6.11,123.0,180
4,MC04_07_TR07,Field,P18,DEF,0,54,4584,583.0,7.57,88.0,108
4,MC04_07_TR07,Field,P19,MID,0,71,4294,900.0,6.11,80.0,284
4,MC04_07_TR07,Field,P20,DEF,0,56,6898,590.0,5.21,110.0,224
4,MC04_07_TR07,Field,P21,MID,0,61,3928,885.0,5.02,240.0,183
4,MC04_07_TR07,Field,P22,FWD,0,62,4169,296.0,6.63,52.0,186
4,MC04_07_TR07,Field,P23,DEF,0,63,5144,931.0,6.24,275.0,252
4,MC04_08_M,Match,P01,GK,1,90,10380,1442.0,6.33,112.0,360
4,MC04_08_M,Match,P02,DEF,1,90,10246,1518.0,4.76,180.0,540
4,MC04_08_M,Match,P03,DEF,1,90,11376,1576.0,4.99,76.0,540
4,MC04_08_M,Match,P04,DEF,1,90,9133,944.0,4.5,234.0,450
4,MC04_08_M,Match,P05,DEF,1,90,10331,1446.0,6.52,162.0,270
4,MC04_08_M,Match,P06,MID,0,0,0,0.0,4.5,216.0,0
4,MC04_08_M,Match,P07,FWD,0,0,0,0.0,4.5,208.0,0
4,MC04_08_M,Match,P08,MID,1,90,10049,1188.0,4.5,195.0,450
4,MC04_08_M,Match,P09,FWD,1,90,9364,1695.0,4.5,168.0,450
4,MC04_08_M,Match,P10,MID,0,0,0,0.0,,244.0,0
4,MC04_08_M,Match,P11,FWD,1,90,9537,1517.0,6.11,210.0,450
4,MC04_08_M,Match,P12,DEF,0,0,0,0.0,4.83,284.0,0
4,MC04_08_M,Match,P13,GK,0,0,0,0.0,5.65,213.0,0
4,MC04_08_M,Match,P14,MID,1,90,10565,1657.0,6.18,72.0,450
4,MC04_08_M,Match,P15,MID,1,90,11072,1393.0,4.5,112.0,540
4,MC04_08_M,Match,P16,FWD,0,0,0,0.0,5.24,138.0,0
4,MC04_08_M,Match,P17,FWD,0,0,0,0.0,7.51,180.0,0
4,MC04_08_M,Match,P18,DEF,0,0,0,0.0,4.52,108.0,0
4,MC04_08_M,Match,P19,MID,1,90,10598,1014.0,5.32,284.0,450
4,MC04_08_M,Match,P20,DEF,0,0,0,0.0,5.24,224.0,0
4,MC04_08_M,Match,P21,MID,0,0,0,0.0,5.34,183.0,0
4,MC04_08_M,Match,P22,FWD,0,0,0,0.0,6.31,186.0,0
4,MC04_08_M,Match,P23,DEF,0,0,0,0.0,6.77,252.0,0
5,MC05_01_TR01,Gym,P01,GK,0,67,2597,128.0,6.42,360.0,268
5,MC05_01_TR01,Gym,P02,DEF,0,63,2426,162.0,7.2,540.0,252
5,MC05_01_TR01,Gym,P03,DEF,0,56,1730,140.0,7.94,540.0,168
5,MC05_01_TR01,Gym,P04,DEF,0,66,2291,88.0,7.97,450.0,264
5,MC05_01_TR01,Gym,P05,DEF,0,57,1660,186.0,7.3,270.0,171
5,MC05_01_TR01,Gym,P06,MID,0,76,3001,88.0,6.55,0.0,228
5,MC05_01_TR01,Gym,P07,FWD,0,81,2022,130.0,5.32,0.0,405
5,MC05_01_TR01,Gym,P08,MID,0,65,3171,66.0,6.74,450.0,260
5,MC05_01_TR01,Gym,P09,FWD,0,57,2703,82.0,6.9,450.0,228
5,MC05_01_TR01,Gym,P10,MID,0,62,2401,16.0,6.6,0.0,186
5,MC05_01_TR01,Gym,P11,FWD,0,68,3060,121.0,7.14,450.0,272
5,MC05_01_TR01,Gym,P12,DEF,0,71,1676,68.0,6.25,0.0,213
5,MC05_01_TR01,Gym,P13,GK,0,68,2372,76.0,7.73,0.0,136
5,MC05_01_TR01,Gym,P14,MID,0,77,3006,91.0,7.84,450.0,154
5,MC05_01_TR01,Gym,P15,MID,0,56,3107,42.0,9.15,540.0,112
5,MC05_01_TR01,Gym,P16,FWD,0,65,3272,172.0,5.35,0.0,130
5,MC05_01_TR01,Gym,P17,FWD,0,81,1672,50.0,7.63,0.0,81
5,MC05_01_TR01,Gym,P18,DEF,0,67,3221,103.0,8.12,0.0,134
5,MC05_01_TR01,Gym,P19,MID,0,81,3318,178.0,7.03,450.0,324
5,MC05_01_TR01,Gym,P20,DEF,0,83,2641,27.0,8.45,0.0,166
5,MC05_01_TR01,Gym,P21,MID,0,68,1618,53.0,5.21,0.0,340
5,MC05_01_TR01,Gym,P22,FWD,0,73,2492,155.0,7.9,0.0,146
5,MC05_01_TR01,Gym,P23,DEF,0,83,1868,80.0,7.62,0.0,166
5,MC05_02_TR02,Field,P01,GK,0,83,9430,861.0,,268.0,332
5,MC05_02_TR02,Field,P02,DEF,0,81,10212,1083.0,6.8,252.0,405
5,MC05_02_TR02,Field,P03,DEF,0,105,9701,818.0,8.09,168.0,420
5,MC05_02_TR02,Field,P04,DEF,0,101,6410,1388.0,7.57,264.0,505
5,MC05_02_TR02,Field,P05,DEF,0,83,9388,880.0,7.51,171.0,249
5,MC05_02_TR02,Field,P06,MID,0,102,6590,880.0,,228.0,204
5,MC05_02_TR02,Field,P07,FWD,0,102,6668,791.0,7.86,405.0,306
5,MC05_02_TR02,Field,P08,MID,0,106,8240,713.0,7.11,260.0,318
5,MC05_02_TR02,Field,P09,FWD,0,88,9765,1120.0,5.83,228.0,352
5,MC05_02_TR02,Field,P10,MID,0,77,7020,1127.0,5.14,186.0,308
5,MC05_02_TR02,Field,P11,FWD,0,92,7806,785.0,6.44,272.0,368
5,MC05_02_TR02,Field,P12,DEF,0,96,9250,1357.0,7.97,213.0,480
5,MC05_02_TR02,Field,P13,GK,0,98,9327,1092.0,6.28,136.0,490
5,MC05_02_TR02,Field,P14,MID,0,106,8701,757.0,6.41,154.0,530
5,MC05_02_TR02,Field,P15,MID,0,102,8730,628.0,8.68,112.0,306
5,MC05_02_TR02,Field,P16,FWD,0,83,7422,866.0,5.96,130.0,332
5,MC05_02_TR02,Field,P17,FWD,0,92,9670,638.0,8.36,81.0,368
5,MC05_02_TR02,Field,P18,DEF,0,80,9988,878.0,6.68,134.0,400
5,MC05_02_TR02,Field,P19,MID,0,100,8088,465.0,6.17,324.0,300
5,MC05_02_TR02,Field,P20,DEF,0,88,5725,963.0,5.95,166.0,352
5,MC05_02_TR02,Field,P21,MID,0,87,6412,1065.0,8.6,340.0,435
5,MC05_02_TR02,Field,P22,FWD,0,98,7015,717.0,5.86,146.0,392
5,MC05_03_TR03,Gym,P01,GK,0,71,2345,103.0,6.91,332.0,213
5,MC05_03_TR03,Gym,P02,DEF,0,63,2210,125.0,7.03,405.0,126
5,MC05_03_TR03,Gym,P03,DEF,0,68,3185,146.0,5.01,420.0,272
5,MC05_03_TR03,Gym,P04,DEF,0,71,3285,167.0,5.97,505.0,213
5,MC05_03_TR03,Gym,P05,DEF,0,56,1567,62.0,7.54,249.0,112
5,MC05_03_TR03,Gym,P06,MID,0,80,1862,10.0,7.33,204.0,240
5,MC05_03_TR03,Gym,P07,FWD,0,72,3478,16.0,7.11,306.0,216
5,MC05_03_TR03,Gym,P08,MID,0,62,3028,161.0,7.99,318.0,124
5,MC05_03_TR03,Gym,P09,FWD,0,67,3048,33.0,4.98,352.0,201
5,MC05_03_TR03,Gym,P10,MID,0,85,1950,6.0,6.44,308.0,170
5,MC05_03_TR03,Gym,P11,FWD,0,78,2633,165.0,5.43,368.0,234
5,MC05_03_TR03,Gym,P12,DEF,0,71,2896,97.0,8.01,480.0,142
5,MC05_03_TR03,Gym,P13,GK,0,76,3001,171.0,6.95,490.0,304
5,MC05_03_TR03,Gym,P14,MID,0,56,1643,110.0,5.23,530.0,224
5,MC05_03_TR03,Gym,P15,MID,0,85,1610,157.0,6.56,306.0,85
5,MC05_03_TR03,Gym,P16,FWD,0,65,3098,40.0,7.04,332.0,195
5,MC05_03_TR03,Gym,P17,FWD,0,83,2703,66.0,6.62,368.0,249
5,MC05_03_TR03,Gym,P18,DEF,0,58,2018,98.0,6.7,400.0,232
5,MC05_03_TR03,Gym,P19,MID,0,60,1685,118.0,5.42,300.0,240
5,MC05_03_TR03,Gym,P20,DEF,0,80,2883,43.0,4.75,352.0,320
5,MC05_03_TR03,Gym,P21,MID,0,77,2407,71.0,5.44,435.0,385
5,MC05_03_TR03,Gym,P22,FWD,0,70,2978,41.0,5.24,392.0,350
5,MC05_03_TR03,Gym,P23,DEF,0,86,2555,117.0,6.49,166.0,258
5,MC05_04_TR04,Field,P01,GK,0,91,8268,693.0,5.49,213.0,455
5,MC05_04_TR04,Field,P03,DEF,0,88,6430,918.0,4.51,272.0,528
5,MC05_04_TR04,Field,P04,DEF,0,90,5152,413.0,5.89,213.0,360
5,MC05_04_TR04,Field,P05,DEF,0,91,5755,972.0,7.2,112.0,273
5,MC05_04_TR04,Field,P06,MID,0,95,6802,926.0,7.8,240.0,380
5,MC05_04_TR04,Field,P07,FWD,0,90,7888,953.0,6.81,216.0,270
5,MC05_04_TR04,Field,P08,MID,0,76,9920,1268.0,4.87,124.0,456
5,MC05_04_TR04,Field,P09,FWD,0,105,9382,1023.0,5.96,201.0,630
5,MC05_04_TR04,Field,P10,MID,0,102,8152,957.0,7.56,170.0,408
5,MC05_04_TR04,Field,P11,FWD,0,78,7738,1281.0,7.11,234.0,234
5,MC05_04_TR04,Field,P12,DEF,0,88,7605,414.0,9.44,142.0,176
5,MC05_04_TR04,Field,P13,GK,0,85,6885,1096.0,6.91,304.0,255
5,MC05_04_TR04,Field,P14,MID,0,74,8749,593.0,7.0,224.0,296
5,MC05_04_TR04,Field,P15,MID,0,101,7365,1137.0,6.91,85.0,303
5,MC05_04_TR04,Field,P16,FWD,0,88,7528,797.0,6.15,195.0,352
5,MC05_04_TR04,Field,P17,FWD,0,91,8681,1513.0,5.72,249.0,455
5,MC05_04_TR04,Field,P18,DEF,0,90,8788,1027.0,7.16,232.0,360
5,MC05_04_TR04,Field,P19,MID,0,81,6787,1169.0,5.77,240.0,405
5,MC05_04_TR04,Field,P20,DEF,0,70,6309,1260.0,5.37,320.0,350
5,MC05_04_TR04,Field,P21,MID,0,96,6966,387.0,8.09,385.0,192
5,MC05_04_TR04,Field,P22,FWD,0,67,5558,634.0,5.71,350.0,268
5,MC05_04_TR04,Field,P23,DEF,0,95,5628,577.0,,258.0,285
5,MC05_05_TR05,Field,P01,GK,0,64,5641,605.0,6.94,455.0,256
5,MC05_05_TR05,Field,P02,DEF,0,90,5736,991.0,4.89,126.0,360
5,MC05_05_TR05,Field,P03,DEF,0,88,5216,450.0,5.97,528.0,440
5,MC05_05_TR05,Field,P04,DEF,0,78,6757,786.0,8.2,360.0,156
5,MC05_05_TR05,Field,P05,DEF,0,99,6741,566.0,7.58,273.0,198
5,MC05_05_TR05,Field,P06,MID,0,70,6660,788.0,6.82,380.0,280
5,MC05_05_TR05,Field,P07,FWD,0,97,7069,,7.54,270.0,291
5,MC05_05_TR05,Field,P08,MID,0,86,5301,760.0,7.37,456.0,258
5,MC05_05_TR05,Field,P09,FWD,0,86,7726,453.0,4.75,630.0,344
5,MC05_05_TR05,Field,P10,MID,0,70,6961,686.0,7.11,408.0,280
5,MC05_05_TR05,Field,P11,FWD,0,72,8713,404.0,7.81,234.0,144
5,MC05_05_TR05,Field,P12,DEF,0,85,5092,1207.0,8.14,176.0,170
5,MC05_05_TR05,Field,P13,GK,0,72,5766,935.0,5.26,255.0,360
5,MC05_05_TR05,Field,P14,MID,0,73,5850,616.0,5.35,296.0,219
5,MC05_05_TR05,Field,P15,MID,0,90,8862,909.0,7.05,303.0,360
5,MC05_05_TR05,Field,P16,FWD,0,92,7025,1076.0,6.95,352.0,276
5,MC05_05_TR05,Field,P17,FWD,0,77,7794,382.0,4.5,455.0,231
5,MC05_05_TR05,Field,P18,DEF,0,70,8453,1318.0,4.78,360.0,350
5,MC05_05_TR05,Field,P19,MID,0,64,4962,600.0,6.45,405.0,256
5,MC05_05_TR05,Field,P20,DEF,0,88,8704,1260.0,7.45,350.0,352
5,MC05_05_TR05,Field,P21,MID,0,64,6232,1098.0,6.31,192.0,192
5,MC05_05_TR05,Field,P22,FWD,0,90,5715,872.0,5.36,268.0,360
5,MC05_05_TR05,Field,P23,DEF,0,75,9840,550.0,5.83,285.0,375
5,MC05_06_TR06,Gym,P01,GK,0,68,2068,46.0,6.09,256.0,136
5,MC05_06_TR06,Gym,P02,DEF,0,59,3136,28.0,4.67,360.0,177
5,MC05_06_TR06,Gym,P03,DEF,0,50,1404,36.0,5.25,440.0,150
5,MC05_06_TR06,Gym,P04,DEF,0,68,1509,91.0,4.75,156.0,204
5,MC05_06_TR06,Gym,P05,DEF,0,67,2925,27.0,8.48,198.0,134
5,MC05_06_TR06,Gym,P06,MID,0,60,2348,84.0,8.27,280.0,180
5,MC05_06_TR06,Gym,P07,FWD,0,56,1296,135.0,4.89,291.0,168
5,MC05_06_TR06,Gym,P08,MID,0,57,2166,110.0,4.68,258.0,171
5,MC05_06_TR06,Gym,P09,FWD,0,66,2077,121.0,6.79,344.0,66
5,MC05_06_TR06,Gym,P10,MID,0,58,1412,28.0,5.77,280.0,174
5,MC05_06_TR06,Gym,P11,FWD,0,60,2525,90.0,7.55,144.0,60
5,MC05_06_TR06,Gym,P12,DEF,0,65,1474,12.0,4.5,170.0,195
5,MC05_06_TR06,Gym,P13,GK,0,57,1376,45.0,5.11,360.0,171
5,MC05_06_TR06,Gym,P14,MID,0,45,1706,124.0,5.77,219.0,135
5,MC05_06_TR06,Gym,P15,MID,0,64,1850,138.0,7.96,360.0,192
5,MC05_06_TR06,Gym,P16,FWD,0,61,2130,45.0,4.88,276.0,183
5,MC05_06_TR06,Gym,P17,FWD,0,58,1957,15.0,4.5,231.0,232
5,MC05_06_TR06,Gym,P18,DEF,0,58,1822,37.0,6.12,350.0,232
5,MC05_06_TR06,Gym,P19,MID,0,60,1804,65.0,4.61,256.0,180
5,MC05_06_TR06,Gym,P20,DEF,0,64,1812,31.0,5.98,352.0,256
5,MC05_06_TR06,Gym,P21,MID,0,61,2188,127.0,5.27,192.0,244
5,MC05_06_TR06,Gym,P22,FWD,0,44,2636,52.0,5.9,360.0,88
5,MC05_06_TR06,Gym,P23,DEF,0,63,2153,61.0,6.38,375.0,126
5,MC05_07_TR07,Field,P01,GK,0,81,5664,870.0,5.11,136.0,243
5,MC05_07_TR07,Field,P02,DEF,0,65,7780,739.0,8.72,177.0,130
5,MC05_07_TR07,Field,P03,DEF,0,61,6746,846.0,6.03,150.0,183
5,MC05_07_TR07,Field,P04,DEF,0,84,5296,752.0,6.14,204.0,336
5,MC05_07_TR07,Field,P05,DEF,0,76,5639,605.0,7.04,134.0,228
5,MC05_07_TR07,Field,P06,MID,0,61,6149,1098.0,8.68,180.0,61
5,MC05_07_TR07,Field,P07,FWD,0,72,4742,705.0,8.52,168.0,144
5,MC05_07_TR07,Field,P08,MID,0,61,7517,782.0,,171.0,122
5,MC05_07_TR07,Field,P09,FWD,0,80,6932,612.0,5.6,66.0,160
5,MC05_07_TR07,Field,P10,MID,0,82,5488,528.0,7.21,174.0,328
5,MC05_07_TR07,Field,P11,FWD,0,65,5618,986.0,5.86,60.0,260
5,MC05_07_TR07,Field,P12,DEF,0,86,5258,720.0,7.23,195.0,258
5,MC05_07_TR07,Field,P13,GK,0,72,5944,1065.0,6.33,171.0,216
5,MC05_07_TR07,Field,P14,MID,0,70,8068,436.0,4.5,135.0,350
5,MC05_07_TR07,Field,P15,MID,0,72,5688,657.0,5.31,192.0,288
5,MC05_07_TR07,Field,P16,FWD,0,65,5222,372.0,6.89,183.0,195
5,MC05_07_TR07,Field,P17,FWD,0,88,4720,897.0,5.84,232.0,264
5,MC05_07_TR07,Field,P18,DEF,0,72,5189,347.0,6.28,232.0,216
5,MC05_07_TR07,Field,P19,MID,0,88,5889,927.0,5.81,180.0,264
5,MC05_07_TR07,Field,P20,DEF,0,73,6840,455.0,7.2,256.0,146
5,MC05_07_TR07,Field,P21,MID,0,64,8190,557.0,6.05,244.0,256
5,MC05_07_TR07,Field,P22,FWD,0,84,5724,994.0,6.61,88.0,336
5,MC05_07_TR07,Field,P23,DEF,0,72,5517,784.0,5.26,126.0,288
5,MC05_08_M,Match,P01,GK,1,90,13540,2068.0,4.5,243.0,540
5,MC05_08_M,Match,P02,DEF,1,90,12936,1222.0,4.85,130.0,540
5,MC05_08_M,Match,P03,DEF,0,0,0,0.0,6.14,183.0,0
5,MC05_08_M,Match,P04,DEF,1,90,13033,1967.0,5.07,336.0,540
5,MC05_08_M,Match,P05,DEF,1,90,11370,1501.0,5.06,228.0,540
5,MC05_08_M,Match,P06,MID,1,90,12706,2120.0,5.8,61.0,450
5,MC05_08_M,Match,P07,FWD,0,0,0,0.0,6.06,144.0,0
5,MC05_08_M,Match,P08,MID,1,90,11355,1860.0,5.42,122.0,540
5,MC05_08_M,Match,P09,FWD,0,0,0,0.0,6.38,160.0,0
5,MC05_08_M,Match,P10,MID,0,0,0,0.0,4.5,328.0,0
5,MC05_08_M,Match,P11,FWD,0,0,0,0.0,5.21,260.0,0
5,MC05_08_M,Match,P12,DEF,0,0,0,0.0,4.5,258.0,0
5,MC05_08_M,Match,P13,GK,0,0,0,0.0,4.5,216.0,0
5,MC05_08_M,Match,P14,MID,0,0,0,0.0,6.09,350.0,0
5,MC05_08_M,Match,P15,MID,0,0,0,0.0,4.64,288.0,0
5,MC05_08_M,Match,P16,FWD,1,90,11393,1195.0,4.5,195.0,450
5,MC05_08_M,Match,P17,FWD,1,90,12705,1436.0,4.5,264.0,450
5,MC05_08_M,Match,P18,DEF,1,90,14198,1267.0,4.5,216.0,630
5,MC05_08_M,Match,P19,MID,1,90,11451,1815.0,6.3,264.0,540
5,MC05_08_M,Match,P20,DEF,0,0,0,0.0,,146.0,0
5,MC05_08_M,Match,P21,MID,1,90,13756,1728.0,6.9,256.0,540
5,MC05_08_M,Match,P22,FWD,0,0,0,0.0,4.5,336.0,0
5,MC05_08_M,Match,P23,DEF,0,0,0,0.0,7.47,288.0,0
6,MC06_01_TR01,Gym,P01,GK,0,69,1328,140.0,7.19,540.0,276
6,MC06_01_TR01,Gym,P02,DEF,0,63,2120,43.0,7.25,540.0,189
6,MC06_01_TR01,Gym,P03,DEF,0,51,2085,72.0,7.03,0.0,153
6,MC06_01_TR01,Gym,P04,DEF,0,62,1610,83.0,7.13,540.0,186
6,MC06_01_TR01,Gym,P05,DEF,0,59,2690,80.0,7.2,540.0,177
6,MC06_01_TR01,Gym,P06,MID,0,64,2386,97.0,6.18,450.0,256
6,MC06_01_TR01,Gym,P07,FWD,0,47,1205,35.0,6.46,0.0,94
6,MC06_01_TR01,Gym,P08,MID,0,46,2203,52.0,5.69,540.0,230
6,MC06_01_TR01,Gym,P09,FWD,0,69,2144,101.0,7.79,0.0,276
6,MC06_01_TR01,Gym,P10,MID,0,48,2508,42.0,6.95,0.0,96
6,MC06_01_TR01,Gym,P11,FWD,0,58,2498,5.0,7.61,0.0,232
6,MC06_01_TR01,Gym,P12,DEF,0,63,2461,121.0,7.46,0.0,126
6,MC06_01_TR01,Gym,P13,GK,0,52,2236,51.0,7.66,0.0,104
6,MC06_01_TR01,Gym,P14,MID,0,57,1411,77.0,9.5,0.0,57
6,MC06_01_TR01,Gym,P15,MID,0,45,1412,67.0,6.43,0.0,135
6,MC06_01_TR01,Gym,P16,FWD,0,68,2347,48.0,7.72,450.0,204
6,MC06_01_TR01,Gym,P17,FWD,0,62,2670,118.0,6.01,450.0,186
6,MC06_01_TR01,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_01_TR01,Gym,P19,MID,0,52,1674,51.0,8.1,540.0,156
6,MC06_01_TR01,Gym,P20,DEF,0,52,1956,18.0,7.24,0.0,156
6,MC06_01_TR01,Gym,P21,MID,0,69,2717,73.0,7.12,540.0,207
6,MC06_01_TR01,Gym,P22,FWD,0,47,1362,121.0,6.11,0.0,188
6,MC06_01_TR01,Gym,P23,DEF,0,52,1207,11.0,7.96,0.0,52
6,MC06_02_TR02,Field,P01,GK,0,60,6265,1106.0,6.07,276.0,180
6,MC06_02_TR02,Field,P02,DEF,0,70,8120,1037.0,6.07,189.0,280
6,MC06_02_TR02,Field,P03,DEF,0,88,8050,631.0,6.89,153.0,352
6,MC06_02_TR02,Field,P04,DEF,0,77,6604,983.0,8.1,186.0,231
6,MC06_02_TR02,Field,P05,DEF,0,72,6473,477.0,8.27,177.0,216
6,MC06_02_TR02,Field,P06,MID,0,69,6255,380.0,6.52,256.0,276
6,MC06_02_TR02,Field,P07,FWD,0,64,5205,1104.0,8.21,94.0,192
6,MC06_02_TR02,Field,P08,MID,0,79,4640,431.0,7.7,230.0,316
6,MC06_02_TR02,Field,P09,FWD,0,78,7165,1005.0,7.38,276.0,390
6,MC06_02_TR02,Field,P10,MID,0,77,4537,1219.0,8.19,96.0,231
6,MC06_02_TR02,Field,P11,FWD,0,85,6273,469.0,5.09,232.0,340
6,MC06_02_TR02,Field,P12,DEF,0,60,6150,580.0,6.04,126.0,240
6,MC06_02_TR02,Field,P13,GK,0,66,4594,774.0,5.48,104.0,198
6,MC06_02_TR02,Field,P14,MID,0,77,7481,1193.0,8.09,57.0,308
6,MC06_02_TR02,Field,P15,MID,0,73,5580,786.0,8.25,135.0,146
6,MC06_02_TR02,Field,P16,FWD,0,61,4858,427.0,8.18,204.0,183
6,MC06_02_TR02,Field,P17,FWD,0,89,6105,1067.0,7.26,186.0,267
6,MC06_02_TR02,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_02_TR02,Field,P19,MID,0,81,5241,1112.0,5.53,156.0,405
6,MC06_02_TR02,Field,P20,DEF,0,86,6373,871.0,8.28,156.0,344
6,MC06_02_TR02,Field,P21,MID,0,66,7064,373.0,6.54,207.0,198
6,MC06_02_TR02,Field,P22,FWD,0,65,5799,650.0,8.78,188.0,195
6,MC06_02_TR02,Field,P23,DEF,0,75,7839,818.0,5.94,52.0,375
6,MC06_03_TR03,Gym,P01,GK,0,54,1452,28.0,6.25,180.0,162
6,MC06_03_TR03,Gym,P02,DEF,0,47,2525,119.0,6.39,280.0,188
6,MC06_03_TR03,Gym,P03,DEF,0,53,1828,133.0,6.31,352.0,106
6,MC06_03_TR03,Gym,P04,DEF,0,45,1237,49.0,5.55,231.0,90
6,MC06_03_TR03,Gym,P05,DEF,0,59,2096,140.0,5.97,216.0,236
6,MC06_03_TR03,Gym,P06,MID,0,57,2579,47.0,6.08,276.0,171
6,MC06_03_TR03,Gym,P07,FWD,0,66,2154,18.0,8.01,192.0,132
6,MC06_03_TR03,Gym,P08,MID,0,52,1726,97.0,5.53,316.0,208
6,MC06_03_TR03,Gym,P09,FWD,0,45,2628,79.0,5.99,390.0,180
6,MC06_03_TR03,Gym,P10,MID,0,45,1782,76.0,7.34,231.0,90
6,MC06_03_TR03,Gym,P11,FWD,0,61,2664,78.0,6.8,340.0,244
6,MC06_03_TR03,Gym,P12,DEF,0,56,1421,129.0,7.9,240.0,168
6,MC06_03_TR03,Gym,P13,GK,0,57,1524,84.0,7.42,198.0,114
6,MC06_03_TR03,Gym,P14,MID,0,62,2036,65.0,6.23,308.0,186
6,MC06_03_TR03,Gym,P15,MID,0,54,2317,36.0,7.08,146.0,162
6,MC06_03_TR03,Gym,P16,FWD,0,69,2581,139.0,6.1,183.0,276
6,MC06_03_TR03,Gym,P17,FWD,0,46,2307,71.0,4.98,267.0,184
6,MC06_03_TR03,Injury,P18,DEF,0,0,0,0.0,,630.0,0
6,MC06_03_TR03,Gym,P19,MID,0,61,1904,78.0,7.61,405.0,183
6,MC06_03_TR03,Gym,P20,DEF,0,65,2500,61.0,6.75,344.0,195
